Date, Open, High, Low, Close, Volume
6/25/2012,92.36,92.4,90.66,91.22,4211284
6/26/2012,91.49,91.83,90.43,91.03,4251207
6/27/2012,91.19,93.79,91.02,93.27,3576941
6/28/2012,92.09,93.52,91.33,93.49,4413691
6/29/2012,96.01,96.18,94.52,95.86,6246301
7/2/2012,96.56,97.3,95.593,97.13,3515880
7/3/2012,97.13,98.77,96.63,98.6,2255361
7/5/2012,98.21,98.21,95.89,95.92,3736847
7/6/2012,94.64,96,94.5,95.47,3321375
7/9/2012,94.84,95.35,93.67,94.47,4121279
7/10/2012,94.86,95.3,93.15,94.25,3668605
7/11/2012,93.88,95.47,93.75,95.13,4516597
7/12/2012,94.34,94.74,93.23,94.02,3186951
7/13/2012,94.92,97.864,94.8,97.43,4592395
7/16/2012,97.73,98.15,95.96,97.68,4505288
7/17/2012,100.24,100.49,97.18,97.98,9502759
7/18/2012,97.35,97.81,96.18,96.51,4443105
7/19/2012,96.6,96.64,94.55,95,6165656
7/20/2012,94.47,95.3,94.1,94.16,5549096
7/23/2012,91.94,93.42,91.15,93.16,4762062
7/24/2012,93.38,94.6,93.21,94.47,5303677
7/25/2012,95.06,96.69,94.845,95.96,4578855
7/26/2012,97.44,98.2,96.75,98.06,5077512
7/27/2012,98.41,102.05,98.12,101.64,6397887
7/30/2012,101.15,102.18,100.35,100.88,3659996
7/31/2012,100.26,101.78,100,100.9,3663928
8/1/2012,101.27,101.76,99.82,100.09,3092795
8/2/2012,98.5,99.03,96.72,97.81,3980478
8/3/2012,99.347,101.3607,99,100.98,3283066
8/6/2012,101.25,102.85,100.75,102.02,2768650
8/7/2012,102.38,104.38,102.3301,103.24,3845414
8/8/2012,102.5,103.31,102.17,102.5,2351012
8/9/2012,102.41,104,102.3,103.6,2855080
8/10/2012,103.37,103.375,102.12,103.02,3128524
8/13/2012,102.55,103.97,102.55,103.61,2008602
8/14/2012,104.15,105.63,102.91,103.26,3148241
8/15/2012,103.35,104.5,103.05,103.13,2452595
8/16/2012,103.26,103.93,102.601,103.49,2417822
